"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"IT","Gartner, Inc.","154.68","$13.81B","1993","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/it",
"GLOG","GasLog LP.","3.16","$300.74M","2012","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/glog",
"GLOG^A","GasLog LP.","20.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/glog^a",
"GLOP","GasLog Partners LP","2.82","$142.73M","2014","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/glop",
"GLOP^A","GasLog Partners LP","17.72","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/glop^a",
"GLOP^B","GasLog Partners LP","16.81","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/glop^b",
"GLOP^C","GasLog Partners LP","16.99","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/glop^c",
"GTES","Gates Industrial Corporation plc","13.4","$3.9B","2018","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/gtes",
"GATO","Gatos Silver, Inc.","6.08","$359.83M","2020","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/gato",
"GATX","GATX Corporation","83.49","$2.92B","n/a","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/gatx",
"GMTA","GATX Corporation","25.615","n/a","2016","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/gmta",
"GCP","GCP Applied Technologies Inc.","24.63","$1.8B","2016","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/gcp",
"GNK","Genco Shipping & Trading Limited ","7.38","$308.5M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/gnk",
"GNRC","Generac Holdlings Inc.","213.84","$13.44B","2010","Consumer Durables","Metal Fabrications","https://old.nasdaq.com/symbol/gnrc",
"GAM","General American Investors, Inc.","35.78","$881.76M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gam",
"GAM^B","General American Investors, Inc.","26.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gam^b",
"GD","General Dynamics Corporation","153.67","$44.1B","n/a","Capital Goods","Marine Transportation","https://old.nasdaq.com/symbol/gd",
"GE","General Electric Company","10.45","$91.54B","n/a","Energy","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/ge",
"GIS","General Mills, Inc.","60.57","$37.03B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/gis",
"GM","General Motors Company","46.46","$66.5B","2010","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/gm",
"GCO","Genesco Inc.","35.44","$531.38M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/gco",
"GEL","Genesis Energy, L.P.","6.81","$834.76M","1996","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/gel",
"GEN           ","Genesis Healthcare, Inc.","0.5123","$85.45M","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/gen",
"GNE","Genie Energy Ltd.","8.87","$232.57M","2011","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/gne",
"GNE^A","Genie Energy Ltd.","8.645","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gne^a",
"G","Genpact Limited","41.62","$7.88B","2007","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/g",
"GPC","Genuine Parts Company","101.16","$14.6B","n/a","Capital Goods","Automotive Aftermarket","https://old.nasdaq.com/symbol/gpc",
"GNW","Genworth Financial Inc","4.56","$2.31B","2004","Finance","Life Insurance","https://old.nasdaq.com/symbol/gnw",
"GEO","Geo Group Inc (The)","9.63","$1.17B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/geo",
"GPRK","Geopark Ltd","10.01","$606.73M","2014","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/gprk",
"GPJA","Georgia Power Company","27.4","n/a","2017","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/gpja",
"GGB","Gerdau S.A.","4.23","$7.2B","n/a","Capital Goods","Steel/Iron Ore","https://old.nasdaq.com/symbol/ggb",
"GTY","Getty Realty Corporation","29.25","$1.25B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/gty",
"GFL","GFL Environmental Inc.","25.9","$8.45B","2020","Public Utilities","Environmental Services","https://old.nasdaq.com/symbol/gfl",
"GFLU","GFL Environmental Inc.","63.6","n/a","2020","Public Utilities","Environmental Services","https://old.nasdaq.com/symbol/gflu",
"GIX","GigCapital2, Inc.","10.11","$224.9M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/gix",
"GIX.U","GigCapital2, Inc.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/gix.u",
"GIX.WS","GigCapital2, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gix.ws",
"GIX~","GigCapital2, Inc.","0.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gix~",
"GIK","GigCapital3, Inc.","10.95","$283.53M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/gik",
"GIK.U","GigCapital3, Inc.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/gik.u",
"GIK.WS","GigCapital3, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gik.ws",
"GIL","Gildan Activewear, Inc.","26.5","$5.26B","1998","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/gil",
"GLT","Glatfelter Corporation","16.85","$747.6M","n/a","Basic Industries","Paper","https://old.nasdaq.com/symbol/glt",
"GKOS","Glaukos Corporation","66.76","$3B","2015","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/gkos",
"GSK","GlaxoSmithKline PLC","37.09","$93.05B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gsk",
"GB","Global Blue Group Holding AG","11.1","$1.86B","2000","Technology","EDP Services","https://old.nasdaq.com/symbol/gb",
"GB.WS","Global Blue Group Holding AG","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gb.ws",
"CO","Global Cord Blood Corporation","4.13","$502.01M","n/a","Finance","Business Services","https://old.nasdaq.com/symbol/co",
"GMRE","Global Medical REIT Inc.","14.15","$681.86M","2016","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/gmre",
"GMRE^A","Global Medical REIT Inc.","26.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gmre^a",
"GNL","Global Net Lease, Inc.","17.6","$1.57B","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/gnl",
"GNL^A","Global Net Lease, Inc.","26.25","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gnl^a",
"GNL^B","Global Net Lease, Inc.","25.14","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gnl^b",
"GLP","Global Partners LP","17.1","$581.32M","2005","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/glp",
"GLP^A","Global Partners LP","25.38","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/glp^a",
"GPN","Global Payments Inc.","198.83","$59.52B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/gpn",
"GSL","Global Ship Lease, Inc.","9.06","$165.26M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/gsl",
"GSL^B","Global Ship Lease, Inc.","22.68","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gsl^b",
"GSLD","Global Ship Lease, Inc.","24.736","n/a","2019","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/gsld",
"GLOB","Globant S.A.","181.31","$7.17B","2014","Technology","EDP Services","https://old.nasdaq.com/symbol/glob",
"GL","Globe Life Inc.","97.52","$10.21B","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/gl",
"GL^C","Globe Life Inc.","26.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gl^c",
"GMED","Globus Medical, Inc.","59.87","$5.91B","2012","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/gmed",
"GMS","GMS Inc.","33.11","$1.41B","2016","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/gms",
"GOAC","GO Acquisition Corp.","9.79","$703.66M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/goac",
"GOAC.U","GO Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/goac.u",
"GOAC.WS","GO Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/goac.ws",
"GDDY","GoDaddy Inc.","76.8","$12.97B","2015","Technology","EDP Services","https://old.nasdaq.com/symbol/gddy",
"GOL","Gol Linhas Aereas Inteligentes S.A.","8.75","$1.55B","2004","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/gol",
"GFI","Gold Fields Limited","8.54","$7.54B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/gfi",
"GSBD","Goldman Sachs BDC, Inc.","18.12","$1.84B","2015","n/a","n/a","https://old.nasdaq.com/symbol/gsbd",
"GS","Goldman Sachs Group, Inc. (The)","237.5","$81.72B","1999","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/gs",
"GS^A","Goldman Sachs Group, Inc. (The)","23.61","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^a",
"GS^C","Goldman Sachs Group, Inc. (The)","24.66","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^c",
"GS^D","Goldman Sachs Group, Inc. (The)","24.22","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^d",
"GS^J","Goldman Sachs Group, Inc. (The)","27.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^j",
"GS^K","Goldman Sachs Group, Inc. (The)","28.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^k",
"GS^N","Goldman Sachs Group, Inc. (The)","26.51","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gs^n",
"GER","Goldman Sachs MLP Energy Renaissance Fund","7.96","$70.51M","1986","n/a","n/a","https://old.nasdaq.com/symbol/ger",
"GRC","Gorman-Rupp Company (The)","35.3","$921.4M","n/a","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/grc",
"GPX","GP Strategies Corporation","12.52","$214.87M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/gpx",
"GGG","Graco Inc.","69.08","$11.57B","n/a","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/ggg",
"EAF","GrafTech International Ltd.","8.11","$2.17B","2018","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/eaf",
"GHM","Graham Corporation","16","$159.63M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/ghm",
"GHC","Graham Holdings Company","463.49","$2.32B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ghc",
"GVA","Granite Construction Incorporated","26.68","$1.25B","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/gva",
"GPMT","Granite Point Mortgage Trust Inc.","9.99","$551.5M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/gpmt",
"GRP.U","Granite Real Estate Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/grp.u",
"GPK","Graphic Packaging Holding Company","15.72","$4.26B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/gpk",
"GTN","Gray Television, Inc.","18.37","$1.77B","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/gtn",
"GTN.A","Gray Television, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gtn.a",
"AJX","Great Ajax Corp.","10.29","$237.02M","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ajx",
"AJXA","Great Ajax Corp.","24.95","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ajxa",
"GWB","Great Western Bancorp, Inc.","18.16","$999.06M","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/gwb",
"GDOT","Green Dot Corporation","55.67","$2.98B","2010","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gdot",
"GBX","Greenbrier Companies, Inc. (The)","35.94","$1.18B","1994","Capital Goods","Railroads","https://old.nasdaq.com/symbol/gbx",
"GHL","Greenhill & Co., Inc.","13.27","$251.76M","2004","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ghl",
"GHG","GreenTree Hospitality Group Ltd.","13.03","$1.33B","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/ghg",
"GEF","Greif, Inc.","50.94","$3.03B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gef",
"GEF.B","Greif, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gef.b",
"GFF","Griffon Corporation","21.07","$1.18B","n/a","Capital Goods","Building Products","https://old.nasdaq.com/symbol/gff",
"GPI","Group 1 Automotive, Inc.","131.26","$2.4B","1997","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/gpi",
"GRUB","GrubHub Inc.","68.92","$6.39B","2014","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/grub",
"PAC","Grupo Aeroportuario Del Pacifico, S.A. de C.V.","109.78","$6.16B","2006","Transportation","Aerospace","https://old.nasdaq.com/symbol/pac",
"ASR","Grupo Aeroportuario del Sureste, S.A. de C.V.","156.25","$4.69B","n/a","Transportation","Aerospace","https://old.nasdaq.com/symbol/asr",
"AVAL","Grupo Aval Acciones y Valores S.A.","5.6","$6.24B","2014","Finance","Commercial Banks","https://old.nasdaq.com/symbol/aval",
"SUPV","Grupo Supervielle S.A.","1.98","$180.86M","2016","Finance","Commercial Banks","https://old.nasdaq.com/symbol/supv",
"TV","Grupo Televisa S.A.","8.42","$4.75B","1993","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/tv",
"GSAH","GS Acquisition Holdings Corp II","10.16","$952.5M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/gsah",
"GSAH.U","GS Acquisition Holdings Corp II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/gsah.u",
"GSAH.WS","GS Acquisition Holdings Corp II","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gsah.ws",
"GSX","GSX Techedu Inc.","65.08","$15.51B","2019","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/gsx",
"GTT","GTT Communications, Inc.","3.95","$232.34M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/gtt",
"GSH","Guangshen Railway Company Limited","9.17","$1.3B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/gsh",
"GES","Guess?, Inc.","18.21","$1.16B","1996","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ges",
"GGM","Guggenheim Credit Allocation Fund","18.89","$171.14M","2013","n/a","n/a","https://old.nasdaq.com/symbol/ggm",
"GPM","Guggenheim Enhanced Equity Income Fund","6.36","$307.46M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gpm",
"GOF","Guggenheim Strategic Opportunities Fund","18.49","$817.73M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gof",
"GBAB","Guggenheim Taxable Municipal Managed Duration Trst","24.25","$454.75M","2010","n/a","n/a","https://old.nasdaq.com/symbol/gbab",
"GWRE","Guidewire Software, Inc.","119.37","$10B","2012","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/gwre",
"GHLD","Guild Holdings Company","14.49","$869.4M","2020","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/ghld",
"HRB","H&R Block, Inc.","19.18","$3.7B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/hrb",
"FUL","H. B. Fuller Company","54.94","$2.84B","n/a","Basic Industries","Home Furnishings","https://old.nasdaq.com/symbol/ful",
"HIGA.U","H.I.G. Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/higa.u",
"HAE","Haemonetics Corporation","116.22","$5.9B","1991","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/hae",
"HAL","Halliburton Company","17.91","$15.83B","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/hal",
"HBB","Hamilton Beach Brands Holding Company","20.16","$275.91M","2017","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/hbb",
"HBI","Hanesbrands Inc.","14.82","$5.16B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/hbi",
"HNGR","Hanger, Inc.","23.43","$892.9M","2018","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/hngr",
"HASI","Hannon Armstrong Sustainable Infrastructure Capital, Inc.","54.26","$4.09B","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hasi",
"HOG","Harley-Davidson, Inc.","41.43","$6.35B","n/a","Consumer Non-Durables","Motor Vehicles","https://old.nasdaq.com/symbol/hog",
"HMY","Harmony Gold Mining Company Limited","4.16","$2.48B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/hmy",
"HSC","Harsco Corporation","18.5","$1.46B","n/a","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/hsc",
"HGH","Hartford Financial Services Group, Inc. (The)","27.65","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hgh",
"HIG","Hartford Financial Services Group, Inc. (The)","47.53","$17.03B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hig",
"HIG^G","Hartford Financial Services Group, Inc. (The)","28.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hig^g",
"HVT","Haverty Furniture Companies, Inc.","28.89","$526.13M","n/a","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/hvt",
"HVT.A","Haverty Furniture Companies, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hvt.a",
"HE","Hawaiian Electric Industries, Inc.","37.98","$4.15B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/he",
"HCHC","HC2 Holdings, Inc.","2.88","$136.38M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/hchc",
"HCA","HCA Healthcare, Inc.","155.06","$52.47B","2011","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/hca",
"HCI","HCI Group, Inc.","53.47","$426.8M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hci",
"HDB","HDFC Bank Limited","69.59","$127.7B","2001","Finance","Commercial Banks","https://old.nasdaq.com/symbol/hdb",
"HR","Healthcare Realty Trust Incorporated","30.45","$4.14B","1993","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hr",
"HTA","Healthcare Trust of America, Inc.","26.65","$5.82B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hta",
"PEAK","Healthpeak Properties, Inc.","30.77","$16.57B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/peak",
"HL","Hecla Mining Company","4.7","$2.5B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","54.25","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/hl^b",
"HEI","Heico Corporation","129.6","$17.49B","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/hei",
"HEI.A","Heico Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hei.a",
"HLX","Helix Energy Solutions Group, Inc.","4.07","$611.15M","n/a","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/hlx",
"HP","Helmerich & Payne, Inc.","24.22","$2.6B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hp",
"HLF","Herbalife Nutrition Ltd.","49.1","$5.97B","2004","Health Care","Other Pharmaceuticals","https://old.nasdaq.com/symbol/hlf",
"HRI","Herc Holdings Inc.","63.16","$1.84B","2016","n/a","n/a","https://old.nasdaq.com/symbol/hri",
"HCXY","Hercules Capital, Inc.","27.02","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/hcxy",
"HCXZ","Hercules Capital, Inc.","25.68","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/hcxz",
"HTGC","Hercules Capital, Inc.","13.35","$1.53B","2012","n/a","n/a","https://old.nasdaq.com/symbol/htgc",
"HRTG","Heritage Insurance Holdings, Inc.","10.93","$306.68M","2014","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hrtg",
"HT","Hersha Hospitality Trust","8.8","$341.82M","1999","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ht",
"HT^C","Hersha Hospitality Trust","18.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ht^c",
"HT^D","Hersha Hospitality Trust","18.49","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ht^d",
"HT^E","Hersha Hospitality Trust","18.41","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ht^e",
"HSY","Hershey Company (The)","148.21","$30.85B","n/a","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/hsy",
"HES","Hess Corporation","53.64","$16.47B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/hes",
"HESM","Hess Midstream LP","18.54","$334.24M","2017","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hesm",
"HPE","Hewlett Packard Enterprise Company","11.53","$14.83B","2015","Technology","Retail: Computer Software & Peripheral Equipment","https://old.nasdaq.com/symbol/hpe",
"HXL","Hexcel Corporation","52.76","$4.41B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/hxl",
"HEXO","HEXO Corp.","0.7992","$386.37M","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/hexo",
"PCF","High Income Securities Fund","8.17","$45.47M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pcf",
"HGLB","Highland Global Allocation Fund","5.89","$132.54M","2019","n/a","n/a","https://old.nasdaq.com/symbol/hglb",
"HFRO","Highland Income Fund","8.95","$639.11M","2017","n/a","n/a","https://old.nasdaq.com/symbol/hfro",
"HFRO^A","Highland Income Fund","25.85","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hfro^a",
"HPR","HighPoint Resources Corporation","8.45","$36.38M","2018","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/hpr",
"HIW","Highwoods Properties, Inc.","39.61","$4.12B","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","1.84","$103.46M","2018","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/hil",
"HI","Hillenbrand Inc","39.33","$2.94B","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/hi",
"HRC","Hill-Rom Holdings Inc","97.02","$6.48B","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/hrc",
"HTH","Hilltop Holdings Inc.","25.23","$2.28B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/hth",
"HGV","Hilton Grand Vacations Inc.","29.24","$2.49B","2016","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/hgv",
"HLT","Hilton Worldwide Holdings Inc.","108.94","$30.23B","2016","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/hlt",
"HNI","HNI Corporation","39.72","$1.7B","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/hni",
"HMLP","Hoegh LNG Partners LP","14.33","$477.16M","2014","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/hmlp",
"HMLP^A","Hoegh LNG Partners LP","25.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hmlp^a",
"HEP","Holly Energy Partners, L.P.","14.46","$1.52B","2004","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","25.8","$4.18B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/hfc",
"HD","Home Depot, Inc. (The)","273.31","$294.21B","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/hd",
"HMC","Honda Motor Company, Ltd.","29.73","$51.33B","n/a","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","207.89","$145.87B","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/hon",
"HMN","Horace Mann Educators Corporation","42.74","$1.77B","1991","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/hmn",
"HZAC","Horizon Acquisition Corporation","9.95","$676.58M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/hzac",
"HZAC.U","Horizon Acquisition Corporation","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/hzac.u",
"HZAC.WS","Horizon Acquisition Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hzac.ws",
"HZON.U","Horizon Acquisition Corporation II","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/hzon.u",
"HZN","Horizon Global Corporation","7.43","$194.81M","2015","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/hzn",
"HTFA","Horizon Technology Finance Corporation","25.6","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/htfa",
"HRL","Hormel Foods Corporation","47.21","$25.47B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/hrl",
"HLI","Houlihan Lokey, Inc.","64.01","$4.44B","2015","Finance","Investment Managers","https://old.nasdaq.com/symbol/hli",
"HOV","Hovnanian Enterprises Inc","39.79","$244.39M","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/hov",
"HHC","Howard Hughes Corporation (The)","74.71","$4.1B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/hhc",
"HWM","Howmet Aerospace Inc.","25.24","$10.94B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/hwm",
"HPQ","HP Inc.","21.75","$29.87B","n/a","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/hpq",
"HPX","HPX Corp.","9.83","$310.87M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/hpx",
"HPX.U","HPX Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/hpx.u",
"HPX.WS","HPX Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hpx.ws",
"HSBC","HSBC Holdings plc","26.66","$108.6B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/hsbc",
"HSBC^A","HSBC Holdings plc","26.54","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hsbc^a",
"HMI","Huami Corporation","13.06","$809.06M","2018","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/hmi",
"HNP","Huaneng Power International, Inc.","16.16","$6.34B","1994","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/hnp",
"HUBB","Hubbell Inc","164.14","$8.9B","2015","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/hubb",
