Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
LEVI,Levi Strauss & Co,19.5,$7.75B,2019,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/levi,
LXP,Lexington Realty Trust,10.45,$2.89B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lxp,
LPL,"LG Display Co., Ltd.",7.09,$5.07B,2004,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lpl,
USA,Liberty All-Star Equity Fund,6.59,$1.4B,1986,n/a,n/a,https://old.nasdaq.com/symbol/usa,
LBRT,Liberty Oilfield Services Inc.,10.91,$1.23B,2018,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/lbrt,
LSI,"Life Storage, Inc.",107.75,$5.24B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/lsi,
LSPD,Lightspeed POS Inc.,47.65,$4.98B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/lspd,
LNC,Lincoln National Corporation,50.91,$9.84B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/lnc,
LIN,Linde plc,256.16,$134.45B,2018,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lin,
LNN,Lindsay Corporation,116.45,$1.26B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lnn,
LN,LINE Corporation,51.57,$12.57B,2016,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ln,
LINX,Linx S.A.,6.73,$1.18B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/linx,
LAD,"Lithia Motors, Inc.",308.63,$8.19B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/lad,
LYV,"Live Nation Entertainment, Inc.",69.31,$14.79B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/lyv,
LTHM,Livent Corporation,15.43,$2.26B,2018,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lthm,
RAMP,"LiveRamp Holdings, Inc.",55.32,$3.67B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/ramp,
LYG,Lloyds Banking Group Plc,2.09,$37B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/lyg,
LMT,Lockheed Martin Corporation,378.48,$105.89B,n/a,Capital Goods,Military/Government/Technical,https://old.nasdaq.com/symbol/lmt,
L,Loews Corporation,44.89,$12.34B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/l,
LPX,Louisiana-Pacific Corporation,35,$3.83B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/lpx,
LOW,"Lowe&#39;s Companies, Inc.",154.96,$116.53B,n/a,Consumer Services,RETAIL: Building Materials,https://old.nasdaq.com/symbol/low,
LTC,"LTC Properties, Inc.",38.75,$1.52B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ltc,
LU,Lufax Holding Ltd,13.93,$33.96B,2020,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lu,
LYB,LyondellBasell Industries NV,90.85,$30.34B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lyb,
MTB,M&T Bank Corporation,123.67,$15.87B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/mtb,
MDC,"M.D.C. Holdings, Inc.",48.65,$3.16B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mdc,
MHO,"M/I Homes, Inc.",44.72,$1.29B,1993,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mho,
MAC,Macerich Company (The),10.9,$1.63B,1994,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mac,
CLI,Mack-Cali Realty Corporation,14.67,$1.33B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cli,
MIC,Macquarie Infrastructure Corporation ,34.54,$3.01B,2004,Energy,Oil Refining/Marketing,https://old.nasdaq.com/symbol/mic,
BMA,Macro Bank Inc.,16.49,$1.05B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/bma,
M,Macy&#39;s Inc,10.86,$3.37B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/m,
MSGE,Madison Square Garden Entertainment Corp.,81.38,$1.96B,2020,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/msge,
MSGS,Madison Square Garden Sports Corp.,175.23,$4.23B,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/msgs,
MMP,Magellan Midstream Partners L.P.,44.07,$9.86B,n/a,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/mmp,
MGA,"Magna International, Inc.",63.34,$18.96B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/mga,
MGY,Magnolia Oil & Gas Corporation,6.97,$1.75B,2017,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mgy,
MAIN,Main Street Capital Corporation,32.16,$2.13B,2007,n/a,n/a,https://old.nasdaq.com/symbol/main,
MANU,Manchester United Ltd.,16.15,$2.63B,2012,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/manu,
MAN,ManpowerGroup,91.97,$5.29B,n/a,Technology,Professional Services,https://old.nasdaq.com/symbol/man,
MFC,Manulife Financial Corp,17.38,$33.71B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/mfc,
MRO,Marathon Oil Corporation,6.45,$5.09B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mro,
MPC,Marathon Petroleum Corporation,42.45,$27.62B,n/a,Energy,Integrated oil Companies,https://old.nasdaq.com/symbol/mpc,
MMI,"Marcus & Millichap, Inc.",36.16,$1.42B,2013,Finance,Real Estate,https://old.nasdaq.com/symbol/mmi,
MKL,Markel Corporation,1027.49,$14.16B,1986,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mkl,
VAC,Marriott Vacations Worldwide Corporation,134.57,$5.53B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/vac,
MMC,"Marsh & McLennan Companies, Inc.",115.1,$58.38B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/mmc,
MLM,"Martin Marietta Materials, Inc.",274.92,$17.12B,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/mlm,
MAS,Masco Corporation,54.63,$14.3B,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/mas,
DOOR,Masonite International Corporation,101.39,$2.48B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/door,
MTZ,"MasTec, Inc.",59.23,$4.38B,n/a,Basic Industries,Water Supply,https://old.nasdaq.com/symbol/mtz,
MA,Mastercard Incorporated,342.39,$341.34B,2006,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ma,
MTDR,Matador Resources Company,11.66,$1.36B,2012,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mtdr,
MTRN,Materion Corporation,61.96,$1.26B,n/a,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/mtrn,
MATX,"Matson, Inc.",61.46,$2.65B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/matx,
MAXR,Maxar Technologies Inc.,27.68,$1.69B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/maxr,
MMS,"Maximus, Inc.",73.81,$4.54B,1997,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mms,
MXL,"MaxLinear, Inc",30.46,$2.26B,2010,Technology,Semiconductors,https://old.nasdaq.com/symbol/mxl,
MKC,"McCormick & Company, Incorporated",186.54,$24.89B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/mkc,
MCD,McDonald&#39;s Corporation,219.71,$163.71B,n/a,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/mcd,
MCK,McKesson Corporation,179.75,$28.86B,n/a,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/mck,
MDU,"MDU Resources Group, Inc.",25.97,$5.21B,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://old.nasdaq.com/symbol/mdu,
MDLA,"Medallia, Inc.",33.63,$4.95B,2019,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/mdla,
MAX,"MediaAlpha, Inc.",39.71,$2.33B,2020,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/max,
MPW,"Medical Properties Trust, Inc.",19.79,$10.61B,2005,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mpw,
MED,MEDIFAST INC,192.68,$2.27B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/med,
MD,"Mednax, Inc",20.58,$1.76B,n/a,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/md,
MDT,Medtronic plc,114.06,$153.34B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/mdt,
MRK,"Merck & Company, Inc.",80.14,$202.76B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mrk,
MCY,Mercury General Corporation,46.66,$2.58B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mcy,
MTH,Meritage Corporation,90.3,$3.4B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/mth,
MTOR,"Meritor, Inc.",27.81,$2.01B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/mtor,
MEI,"Methode Electronics, Inc.",36.46,$1.37B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/mei,
MET,"MetLife, Inc.",48.67,$43.8B,2000,Finance,Life Insurance,https://old.nasdaq.com/symbol/met,
MTD,"Mettler-Toledo International, Inc.",1126.96,$26.82B,1997,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/mtd,
MFA,"MFA Financial, Inc.",3.86,$1.75B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mfa,
MTG,MGIC Investment Corporation,12.48,$4.23B,1991,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/mtg,
MGP,MGM Growth Properties LLC,30.83,$9.36B,2016,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mgp,
MGM,MGM Resorts International,28.45,$14.05B,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/mgm,
MFGP,Micro Focus Intl PLC,4.87,$1.63B,2017,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/mfgp,
MAA,"Mid-America Apartment Communities, Inc.",125.88,$14.4B,1994,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/maa,
MTX,Minerals Technologies Inc.,64.16,$2.18B,1992,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/mtx,
MNSO,MINISO Group Holding Limited,18.02,$5.48B,2020,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/mnso,
MUFG,Mitsubishi UFJ Financial Group Inc,4.62,$59.34B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/mufg,
MFG,"Mizuho Financial Group, Inc.",2.8,$35.55B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/mfg,
MBT,Mobile TeleSystems OJSC,8.26,$7.32B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/mbt,
MODN,"Model N, Inc.",32.01,$1.11B,2013,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/modn,
MC,Moelis & Company,39.79,$2.21B,2014,Finance,Investment Managers,https://old.nasdaq.com/symbol/mc,
MHK,"Mohawk Industries, Inc.",134.86,$9.6B,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/mhk,
MOH,Molina Healthcare Inc,205.17,$12.17B,2003,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/moh,
TAP,Molson Coors Beverage Company,47.04,$10.19B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/tap,
MNR,Monmouth Real Estate Investment Corporation,14.59,$1.43B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/mnr,
MCO,Moody&#39;s Corporation,271.58,$51B,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/mco,
MS,Morgan Stanley,63.6,$115.07B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/ms,
MOS,Mosaic Company (The),23.18,$8.79B,n/a,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/mos,
MSI,"Motorola Solutions, Inc.",171.87,$29.14B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/msi,
MPLX,MPLX LP,22.58,$23.49B,2012,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/mplx,
MSA,MSA Safety Incorporporated,150.68,$5.87B,n/a,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/msa,
MSM,"MSC Industrial Direct Company, Inc.",87.33,$4.86B,1995,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/msm,
MSCI,MSCI Inc,399.64,$33.13B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/msci,
MSGN,MSG Networks Inc.,12.3,$2.32B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/msgn,
MLI,"Mueller Industries, Inc.",34.36,$1.96B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/mli,
MWA,Mueller Water Products Inc,12.49,$1.97B,2006,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/mwa,
MPLN,MultiPlan Corporation,7.47,$5.19B,2020,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/mpln,
MUR,Murphy Oil Corporation,11.43,$1.76B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/mur,
MUSA,Murphy USA Inc.,129.07,$3.77B,2013,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/musa,
MYOV,Myovant Sciences Ltd.,21.46,$1.94B,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/myov,
NBHC,National Bank Holdings Corporation,33.53,$1.03B,2012,Finance,Major Banks,https://old.nasdaq.com/symbol/nbhc,
NFG,National Fuel Gas Company,43.16,$3.93B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nfg,
NGG,"National Grid Transco, PLC",61.16,$43.06B,n/a,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/ngg,
NHI,"National Health Investors, Inc.",66.8,$2.99B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nhi,
NOV,"National Oilwell Varco, Inc.",14,$5.44B,n/a,Energy,Metal Fabrications,https://old.nasdaq.com/symbol/nov,
NNN,National Retail Properties,40.26,$6.99B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nnn,
SID,National Steel Company,4.2,$5.8B,n/a,Capital Goods,Steel/Iron Ore,https://old.nasdaq.com/symbol/sid,
NSA,National Storage Affiliates Trust,34.1,$2.36B,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nsa,
NTCO,Natura &Co Holding S.A.,17.94,$12.33B,2020,n/a,n/a,https://old.nasdaq.com/symbol/ntco,
NWG,NatWest Group plc,4.47,$27.1B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/nwg,
NAV,Navistar International Corporation,44,$4.38B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nav,
NCR,NCR Corporation,28.46,$3.67B,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/ncr,
NNI,"Nelnet, Inc.",70.53,$2.7B,2003,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/nni,
NVRO,Nevro Corp.,169.87,$5.85B,2014,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/nvro,
NFH,New Frontier Health Corporation,8.79,$1.15B,2018,Finance,Business Services,https://old.nasdaq.com/symbol/nfh,
EDU,"New Oriental Education & Technology Group, Inc.",173.19,$29.25B,2006,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/edu,
NEWR,"New Relic, Inc.",56.02,$3.42B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/newr,
NRZ,New Residential Investment Corp.,9.84,$4.09B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nrz,
NYCB,"New York Community Bancorp, Inc.",9.76,$4.53B,n/a,Finance,Banks,https://old.nasdaq.com/symbol/nycb,
NYT,New York Times Company (The),41.19,$6.89B,n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/nyt,
NJR,NewJersey Resources Corporation,38.13,$3.66B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/njr,
NEU,NewMarket Corporation,378.85,$4.14B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/neu,
NEM,Newmont Corporation,56.87,$45.69B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nem,
NEXA,Nexa Resources S.A.,7.93,$1.05B,2017,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/nexa,
NXRT,"NexPoint Residential Trust, Inc.",43.77,$1.08B,2015,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/nxrt,
NEP,"NextEra Energy Partners, LP",63.3,$4.62B,2014,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nep,
NEE,"NextEra Energy, Inc.",74.98,$146.89B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nee,
NLSN,Nielsen N.V.,16.61,$5.93B,2011,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/nlsn,
NKE,"Nike, Inc.",134.7,$211.46B,n/a,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/nke,
NIO,NIO Inc.,53.51,$72.89B,2018,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/nio,
NI,"NiSource, Inc",24.94,$9.56B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/ni,
NOAH,Noah Holdings Ltd.,33.07,$2.04B,2010,Finance,Investment Managers,https://old.nasdaq.com/symbol/noah,
NOK,Nokia Corporation,4.07,$22.86B,1994,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/nok,
NOMD,Nomad Foods Limited,23.48,$4.62B,2016,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/nomd,
NMR,Nomura Holdings Inc ADR,5.14,$15.72B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/nmr,
OSB,Norbord Inc.,38.61,$3.12B,n/a,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/osb,
JWN,"Nordstrom, Inc.",24.55,$3.86B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/jwn,
NSC,Norfolk Southern Corporation,242.52,$61.6B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/nsc,
NOC,Northrop Grumman Corporation,309.98,$51.68B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/noc,
NWN,Northwest Natural Holding Company,50.8,$1.55B,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/nwn,
NCLH,Norwegian Cruise Line Holdings Ltd.,22.55,$7.12B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/nclh,
NVS,Novartis AG,88.3,$200.84B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvs,
NVO,Novo Nordisk A/S,65.92,$152.64B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/nvo,
NRG,"NRG Energy, Inc.",31.78,$7.76B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/nrg,
NUS,"Nu Skin Enterprises, Inc.",53.41,$2.73B,1996,Health Care,Other Pharmaceuticals,https://old.nasdaq.com/symbol/nus,
NUE,Nucor Corporation,56.42,$17.03B,n/a,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/nue,
NS,Nustar Energy L.P.,14.01,$1.53B,n/a,Energy,Natural Gas Distribution,https://old.nasdaq.com/symbol/ns,
NTR,Nutrien Ltd.,48.08,$27.36B,2018,Basic Industries,Agricultural Chemicals,https://old.nasdaq.com/symbol/ntr,
NVG,Nuveen AMT-Free Municipal Credit Income Fund,16.19,$3.45B,2002,n/a,n/a,https://old.nasdaq.com/symbol/nvg,
NUV,Nuveen AMT-Free Municipal Value Fund,10.98,$2.27B,1987,n/a,n/a,https://old.nasdaq.com/symbol/nuv,
NEA,Nuveen AMT-Free Quality Municipal Income Fund,14.69,$4.09B,2002,n/a,n/a,https://old.nasdaq.com/symbol/nea,
NAC,Nuveen California Quality Municipal Income Fund,14.95,$2.16B,1999,n/a,n/a,https://old.nasdaq.com/symbol/nac,
NZF,Nuveen Municipal Credit Income Fund,15.37,$2.18B,2007,n/a,n/a,https://old.nasdaq.com/symbol/nzf,
NMZ,Nuveen Municipal High Income Opportunity Fund,13.6,$1.1B,2003,n/a,n/a,https://old.nasdaq.com/symbol/nmz,
NRK,Nuveen New York AMT-Free Quality Municipal,13.1,$1.14B,2002,n/a,n/a,https://old.nasdaq.com/symbol/nrk,
JPS,Nuveen Preferred & Income Securities Fund,9.25,$1.88B,2002,n/a,n/a,https://old.nasdaq.com/symbol/jps,
NAD,Nuveen Quality Municipal Income Fund,14.91,$3.16B,1999,n/a,n/a,https://old.nasdaq.com/symbol/nad,
BXMX,Nuveen S&P 500 Buy-Write Income Fund,12.41,$1.29B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/bxmx,
NVT,nVent Electric plc,23.88,$4.06B,2018,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/nvt,
NVR,"NVR, Inc.",4162.03,$15.48B,n/a,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/nvr,
OSH,"Oak Street Health, Inc.",45.03,$10.84B,2020,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/osh,
OXY,Occidental Petroleum Corporation,16.78,$15.63B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/oxy,
OGE,OGE Energy Corp,34.76,$6.95B,n/a,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/oge,
OI,"O-I Glass, Inc.",12.96,$2.04B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/oi,
ORI,Old Republic International Corporation,18.94,$5.76B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/ori,
OLN,Olin Corporation,23.32,$3.68B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/oln,
OHI,"Omega Healthcare Investors, Inc.",36.79,$8.35B,1992,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ohi,
OMC,Omnicom Group Inc.,64.44,$13.85B,n/a,Technology,Advertising,https://old.nasdaq.com/symbol/omc,
OGS,"ONE Gas, Inc.",81.87,$4.35B,2014,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/ogs,
OCFT,"OneConnect Financial Technology Co., Ltd.",20.31,$7.92B,2019,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ocft,
OMF,"OneMain Holdings, Inc.",40.76,$5.48B,2013,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/omf,
OKE,"ONEOK, Inc.",37.66,$16.74B,n/a,Public Utilities,Oil & Gas Production,https://old.nasdaq.com/symbol/oke,
ONTO,Onto Innovation Inc.,44.58,$2.18B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/onto,
ORCL,Oracle Corporation,57.57,$173.34B,1986,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/orcl,
ORAN,Orange,12.3,$32.68B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/oran,
OEC,Orion Engineered Carbons S.A,16.64,$1.01B,2014,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/oec,
IX,Orix Corp Ads,77.23,$19.27B,n/a,Finance,Diversified Financial Services,https://old.nasdaq.com/symbol/ix,
ORA,"Ormat Technologies, Inc.",73.94,$3.78B,2004,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ora,
OSK,Oshkosh Corporation,86.92,$5.93B,n/a,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/osk,
OR,Osisko Gold Royalties Ltd.,10.46,$1.75B,2016,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/or,
OTIS,Otis Worldwide Corporation,67.4,$29.2B,2020,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/otis,
OUT,OUTFRONT Media Inc.,19.53,$2.82B,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/out,
OVV,Ovintiv Inc.,13.48,$3.5B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/ovv,
OMI,"Owens & Minor, Inc.",25.11,$1.85B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/omi,
OC,Owens Corning Inc,74.43,$8.06B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/oc,
ORCC,Owl Rock Capital Corporation,13.7,$5.32B,2019,n/a,n/a,https://old.nasdaq.com/symbol/orcc,
OXM,"Oxford Industries, Inc.",59.91,$1.01B,n/a,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/oxm,
PCG,Pacific Gas & Electric Co.,12.82,$25.44B,n/a,Public Utilities,Power Generation,https://old.nasdaq.com/symbol/pcg,
PKG,Packaging Corporation of America,134.6,$12.76B,2000,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/pkg,
PD,"PagerDuty, Inc.",32.61,$2.59B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/pd,
PAGS,PagSeguro Digital Ltd.,46.62,$15.34B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/pags,
PLTR,Palantir Technologies Inc.,23.82,$44.73B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/pltr,
PANW,"Palo Alto Networks, Inc.",297.17,$28.29B,2012,Technology,Computer peripheral equipment,https://old.nasdaq.com/symbol/panw,
PAR,PAR Technology Corporation,54.98,$1.2B,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/par,
PGRE,"Paramount Group, Inc.",10.02,$2.21B,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/pgre,
PK,Park Hotels & Resorts Inc.,16.76,$3.95B,2016,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/pk,
PH,Parker-Hannifin Corporation,279.86,$36.05B,n/a,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/ph,
PE,"Parsley Energy, Inc.",13.91,$5.74B,2014,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/pe,
PSN,Parsons Corporation,33.22,$3.35B,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/psn,
PAYC,"Paycom Software, Inc.",400.48,$23.08B,2014,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/payc,
