Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
PYPL,"PayPal Holdings, Inc.",200.82,$235.3B,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/pypl,
CNXN,"PC Connection, Inc.",45.08,$1.18B,n/a,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/cnxn,
PDCE,"PDC Energy, Inc.",17.35,$1.73B,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/pdce,
PEGA,Pegasystems Inc.,129.52,$10.45B,1996,Technology,EDP Services,https://old.nasdaq.com/symbol/pega,
PTON,"Peloton Interactive, Inc.",112.05,$32.78B,2019,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/pton,
PENN,"Penn National Gaming, Inc.",71.99,$11.18B,1994,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/penn,
PBCT,"People&#39;s United Financial, Inc.",12.99,$5.52B,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/pbct,
PEP,"Pepsico, Inc.",143.02,$197.65B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/pep,
PRFT,"Perficient, Inc.",47,$1.55B,1999,Technology,EDP Services,https://old.nasdaq.com/symbol/prft,
PSNL,"Personalis, Inc.",26.19,$1.02B,2019,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/psnl,
PGTI,"PGT Innovations, Inc.",19.27,$1.14B,2006,Capital Goods,Building Products,https://old.nasdaq.com/symbol/pgti,
PHAT,"Phathom Pharmaceuticals, Inc.",43,$1.11B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/phat,
PPC,Pilgrim&#39;s Pride Corporation,19.26,$4.69B,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/ppc,
PDD,Pinduoduo Inc.,141.05,$168.93B,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/pdd,
PNFP,"Pinnacle Financial Partners, Inc.",55.84,$4.24B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/pnfp,
PLXS,Plexus Corp.,77.16,$2.24B,n/a,Technology,Electrical Products,https://old.nasdaq.com/symbol/plxs,
PLRX,"Pliant Therapeutics, Inc.",28.85,$1.02B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/plrx,
PLUG,"Plug Power, Inc.",26.87,$11.17B,1999,Energy,Industrial Machinery/Components,https://old.nasdaq.com/symbol/plug,
PS,"Pluralsight, Inc.",15.98,$2.33B,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ps,
PMVP,"PMV Pharmaceuticals, Inc.",32.19,$1.44B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/pmvp,
POOL,Pool Corporation,334.13,$13.42B,1995,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/pool,
BPOP,"Popular, Inc.",50.06,$4.22B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/bpop,
PCH,PotlatchDeltic Corporation,45.1,$3.02B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/pch,
POWI,"Power Integrations, Inc.",69.7,$4.17B,1997,Technology,Semiconductors,https://old.nasdaq.com/symbol/powi,
PPD,"PPD, Inc.",33.88,$11.85B,2020,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/ppd,
PRAA,"PRA Group, Inc.",41.66,$1.9B,2002,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/praa,
PRAH,"PRA Health Sciences, Inc.",111.08,$7.13B,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/prah,
PRAX,"Praxis Precision Medicines, Inc.",34.25,$1.26B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/prax,
PGEN,"Precigen, Inc.",5.94,$1.1B,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/pgen,
PRLD,Prelude Therapeutics Incorporated,48.64,$2.13B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/prld,
PINC,"Premier, Inc.",34.66,$4.23B,2013,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/pinc,
PSMT,"PriceSmart, Inc.",80.74,$2.48B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/psmt,
PRMW,Primo Water Corporation,14.77,$2.37B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/prmw,
PRIM,Primoris Services Corporation,24.87,$1.2B,n/a,Basic Industries,Water Supply,https://old.nasdaq.com/symbol/prim,
PFG,Principal Financial Group Inc,50.64,$13.91B,2001,Finance,Accident &Health Insurance,https://old.nasdaq.com/symbol/pfg,
PRGS,Progress Software Corporation,39.54,$1.78B,1991,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/prgs,
PGNY,"Progyny, Inc.",32.22,$2.79B,2019,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/pgny,
PFPT,"Proofpoint, Inc.",97.27,$5.61B,2012,Technology,EDP Services,https://old.nasdaq.com/symbol/pfpt,
PSEC,Prospect Capital Corporation,5.33,$2.03B,2004,n/a,n/a,https://old.nasdaq.com/symbol/psec,
PTC,PTC Inc.,103.19,$11.98B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ptc,
PTCT,"PTC Therapeutics, Inc.",62.24,$4.25B,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ptct,
LUNG,Pulmonx Corporation,48.46,$1.73B,2020,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/lung,
PRTC,PureTech Health plc,38.8312,$1.11B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/prtc,
PRPL,"Purple Innovation, Inc.",29.59,$1.82B,2015,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/prpl,
QADA,QAD Inc.,49.12,$1.02B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/qada,
QGEN,Qiagen N.V.,46.83,$10.71B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/qgen,
QRVO,"Qorvo, Inc.",149.2,$17.02B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/qrvo,
QCOM,QUALCOMM Incorporated,143.82,$162.66B,1991,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/qcom,
QLYS,"Qualys, Inc.",90.71,$3.54B,2012,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/qlys,
QTRX,Quanterix Corporation,47.21,$1.5B,2017,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/qtrx,
QDEL,Quidel Corporation,176.11,$7.41B,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://old.nasdaq.com/symbol/qdel,
QRTEA,"Qurate Retail, Inc.",11.28,$4.71B,n/a,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/qrtea,
QRTEB,"Qurate Retail, Inc.",11.4,$4.76B,n/a,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/qrteb,
RCM,R1 RCM Inc.,20.33,$2.37B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/rcm,
RXT,"Rackspace Technology, Inc.",17.08,$3.42B,2020,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/rxt,
RDWR,Radware Ltd.,25.27,$1.17B,1999,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rdwr,
RMBS,"Rambus, Inc.",16.04,$1.83B,1997,Technology,Semiconductors,https://old.nasdaq.com/symbol/rmbs,
RPD,"Rapid7, Inc.",71.76,$3.72B,2015,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/rpd,
RTLR,Rattler Midstream LP,8.55,$1.3B,2019,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/rtlr,
ROLL,RBC Bearings Incorporated,171.62,$4.31B,2005,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/roll,
RP,"RealPage, Inc.",65.84,$6.71B,2010,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/rp,
RETA,"Reata Pharmaceuticals, Inc.",163.63,$5.54B,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/reta,
RRR,"Red Rock Resorts, Inc.",21.71,$2.55B,2016,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/rrr,
RDFN,Redfin Corporation,45.47,$4.65B,2017,Finance,Real Estate,https://old.nasdaq.com/symbol/rdfn,
REG,Regency Centers Corporation,48.46,$8.22B,1993,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/reg,
REGN,"Regeneron Pharmaceuticals, Inc.",523.61,$55.87B,1991,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/regn,
RGNX,REGENXBIO Inc.,34.49,$1.29B,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rgnx,
RLAY,"Relay Therapeutics, Inc.",53.73,$4.83B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rlay,
RNST,Renasant Corporation,31.87,$1.79B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/rnst,
REGI,"Renewable Energy Group, Inc.",57.76,$2.27B,2012,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/regi,
RCII,Rent-A-Center Inc.,35.38,$1.92B,1995,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/rcii,
RPTX,Repare Therapeutics Inc.,32.85,$1.21B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rptx,
RPAY,Repay Holdings Corporation,21.72,$1.55B,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/rpay,
RGEN,Repligen Corporation,185.87,$9.78B,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rgen,
REPL,"Replimune Group, Inc.",48.87,$2.25B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/repl,
ROIC,Retail Opportunity Investments Corp.,13.935,$1.64B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/roic,
RVNC,"Revance Therapeutics, Inc.",23.49,$1.56B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rvnc,
RVMD,"Revolution Medicines, Inc.",40.75,$2.7B,2020,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/rvmd,
REYN,Reynolds Consumer Products Inc.,31.25,$6.55B,2020,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/reyn,
RCKT,"Rocket Pharmaceuticals, Inc.",29.88,$1.65B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rckt,
ROKU,"Roku, Inc.",276.58,$35.11B,2017,Consumer Services,Television Services,https://old.nasdaq.com/symbol/roku,
ROOT,"Root, Inc.",17.02,$4.24B,2020,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/root,
ROST,"Ross Stores, Inc.",108.18,$38.51B,1985,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/rost,
RGLD,"Royal Gold, Inc.",109.6,$7.19B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/rgld,
RPRX,Royalty Pharma plc,40.2,$25.13B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/rprx,
RUSHA,"Rush Enterprises, Inc.",38.6,$2.11B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/rusha,
RUSHB,"Rush Enterprises, Inc.",35.28,$1.93B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/rushb,
RYAAY,Ryanair Holdings plc,105.62,$23.77B,1997,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/ryaay,
SBRA,"Sabra Health Care REIT, Inc.",16.65,$3.45B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sbra,
SABR,Sabre Corporation,10.66,$3.38B,2014,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/sabr,
SAFT,"Safety Insurance Group, Inc.",74.2,$1.11B,2002,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/saft,
SAGE,"Sage Therapeutics, Inc.",77.97,$4.06B,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sage,
SAIA,"Saia, Inc.",169.26,$4.43B,n/a,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/saia,
SAFM,"Sanderson Farms, Inc.",139.23,$3.1B,1987,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/safm,
SASR,"Sandy Spring Bancorp, Inc.",29.55,$1.39B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/sasr,
SGMO,"Sangamo Therapeutics, Inc.",9.99,$1.41B,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/sgmo,
SANM,Sanmina Corporation,32.72,$2.13B,1993,Technology,Electrical Products,https://old.nasdaq.com/symbol/sanm,
SNY,Sanofi,49.85,$125.26B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sny,
SPNS,Sapiens International Corporation N.V.,29.26,$1.47B,1992,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/spns,
SRPT,"Sarepta Therapeutics, Inc.",134.49,$10.61B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/srpt,
SBAC,SBA Communications Corporation,286.27,$31.79B,1999,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/sbac,
SRRK,Scholar Rock Holding Corporation,41.4,$1.39B,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/srrk,
SDGR,"Schrodinger, Inc.",67.65,$4.7B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sdgr,
SGMS,Scientific Games Corp,39.51,$3.76B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/sgms,
SBCF,Seacoast Banking Corporation of Florida,25.56,$1.41B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/sbcf,
STX,Seagate Technology PLC,56.92,$14.62B,2002,Technology,Electronic Components,https://old.nasdaq.com/symbol/stx,
SGEN,Seagen Inc. ,168.07,$30.08B,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/sgen,
SEIC,SEI Investments Company,54.97,$7.95B,1981,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/seic,
SIGI,"Selective Insurance Group, Inc.",62.57,$3.74B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/sigi,
SMTC,Semtech Corporation,68.63,$4.47B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/smtc,
MCRB,"Seres Therapeutics, Inc.",34.08,$3.11B,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/mcrb,
SVC,Service Properties Trust,12.16,$2B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/svc,
SFBS,"ServisFirst Bancshares, Inc.",38.97,$2.1B,2014,Finance,Major Banks,https://old.nasdaq.com/symbol/sfbs,
STTK,"Shattuck Labs, Inc.",35,$1.46B,2020,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sttk,
SHEN,Shenandoah Telecommunications Co,44.14,$2.2B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/shen,
SWAV,"ShockWave Medical, Inc.",98.64,$3.38B,2019,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/swav,
SBNY,Signature Bank,109.18,$5.85B,2004,Finance,Major Banks,https://old.nasdaq.com/symbol/sbny,
SLGN,Silgan Holdings Inc.,34.58,$3.82B,1997,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/slgn,
SLAB,"Silicon Laboratories, Inc.",113.07,$4.96B,2000,Technology,Semiconductors,https://old.nasdaq.com/symbol/slab,
SIMO,Silicon Motion Technology Corporation,38.4,$1.35B,2005,Technology,Semiconductors,https://old.nasdaq.com/symbol/simo,
SILK,"Silk Road Medical, Inc.",60.98,$2.07B,2019,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/silk,
SFNC,Simmons First National Corporation,20.15,$2.19B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/sfnc,
SLP,"Simulations Plus, Inc.",55.65,$1.11B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/slp,
SINA,Sina Corporation,43.25,$2.58B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/sina,
SBGI,"Sinclair Broadcast Group, Inc.",27.7,$2.05B,1995,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/sbgi,
SG,"Sirius International Insurance Group, Ltd.",11.635,$1.34B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/sg,
SIRI,Sirius XM Holdings Inc.,6.56,$27.88B,n/a,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/siri,
SITM,SiTime Corporation,85.2,$1.44B,2019,Technology,Semiconductors,https://old.nasdaq.com/symbol/sitm,
SKYW,"SkyWest, Inc.",39.49,$1.98B,1986,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/skyw,
SWKS,"Skyworks Solutions, Inc.",138.03,$22.92B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/swks,
SNBR,Sleep Number Corporation,68.54,$1.9B,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/snbr,
SLM,SLM Corporation,10.84,$4.07B,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/slm,
SDC,"SmileDirectClub, Inc.",12.48,$4.82B,2019,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/sdc,
SEDG,"SolarEdge Technologies, Inc.",264.8,$13.56B,2015,Technology,Semiconductors,https://old.nasdaq.com/symbol/sedg,
SONO,"Sonos, Inc.",21.44,$2.37B,2018,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/sono,
SRNE,"Sorrento Therapeutics, Inc.",7.23,$1.9B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/srne,
SHC,Sotera Health Company,27.95,$7.75B,2020,Health Care,Misc Health and Biotechnology Services,https://old.nasdaq.com/symbol/shc,
SSB,South State Corporation,69.52,$4.93B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ssb,
SBSI,"Southside Bancshares, Inc.",31.11,$1.03B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/sbsi,
SY,So-Young International Inc.,15.13,$1.61B,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/sy,
SAVE,"Spirit Airlines, Inc.",21.07,$2.06B,n/a,Transportation,Air Freight/Delivery Services,https://old.nasdaq.com/symbol/save,
SPLK,Splunk Inc.,198.11,$31.78B,2012,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/splk,
SWTX,"SpringWorks Therapeutics, Inc.",67.43,$3.29B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/swtx,
SPT,"Sprout Social, Inc",47.11,$2.49B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/spt,
SFM,"Sprouts Farmers Market, Inc.",20.83,$2.46B,2013,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/sfm,
SPSC,"SPS Commerce, Inc.",98.47,$3.48B,2010,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/spsc,
SSNC,"SS&C Technologies Holdings, Inc.",69.14,$17.7B,2010,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ssnc,
SSRM,SSR Mining Inc.,17.86,$3.92B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/ssrm,
STAA,STAAR Surgical Company,79.31,$3.66B,n/a,Health Care,Ophthalmic Goods,https://old.nasdaq.com/symbol/staa,
STMP,Stamps.com Inc.,181.17,$3.3B,1999,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/stmp,
SBUX,Starbucks Corporation,96.88,$113.71B,1992,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/sbux,
STLD,"Steel Dynamics, Inc.",36.26,$7.63B,1996,Basic Industries,Steel/Iron Ore,https://old.nasdaq.com/symbol/stld,
SRCL,"Stericycle, Inc.",70.52,$6.46B,1996,Basic Industries,Environmental Services,https://old.nasdaq.com/symbol/srcl,
SHOO,"Steven Madden, Ltd.",33.27,$2.77B,1993,Consumer Non-Durables,Shoe Manufacturing,https://old.nasdaq.com/symbol/shoo,
SFIX,"Stitch Fix, Inc.",37.34,$3.89B,2017,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/sfix,
STOK,"Stoke Therapeutics, Inc.",46.15,$1.54B,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/stok,
STNE,StoneCo Ltd.,72.67,$22.4B,2018,Technology,EDP Services,https://old.nasdaq.com/symbol/stne,
SNEX,StoneX Group Inc.,61.71,$1.2B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/snex,
STRA,"Strategic Education, Inc.",90.15,$2.2B,1996,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/stra,
SUMO,"Sumo Logic, Inc.",21.15,$2.09B,2020,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/sumo,
SPWR,SunPower Corporation,21.93,$3.73B,2005,Technology,Semiconductors,https://old.nasdaq.com/symbol/spwr,
RUN,Sunrun Inc.,63.79,$12.6B,2015,Capital Goods,Industrial Specialties,https://old.nasdaq.com/symbol/run,
SMCI,"Super Micro Computer, Inc.",29.355,$1.52B,2020,Technology,Computer Manufacturing,https://old.nasdaq.com/symbol/smci,
SUPN,"Supernus Pharmaceuticals, Inc.",20.68,$1.09B,2012,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/supn,
SGRY,"Surgery Partners, Inc.",24.98,$1.26B,2015,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/sgry,
SIVB,SVB Financial Group,348.81,$18.07B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/sivb,
SVMK,SVMK Inc.,20.65,$2.94B,2018,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/svmk,
SYKE,"Sykes Enterprises, Incorporated",38.64,$1.53B,1996,Technology,EDP Services,https://old.nasdaq.com/symbol/syke,
SYNA,Synaptics Incorporated,81.34,$2.81B,2002,Technology,Semiconductors,https://old.nasdaq.com/symbol/syna,
SYNH,"Syneos Health, Inc.",66.44,$6.91B,2014,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/synh,
SNPS,"Synopsys, Inc.",216,$32.78B,1992,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/snps,
TROW,"T. Rowe Price Group, Inc.",139.37,$31.56B,1986,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/trow,
TTWO,"Take-Two Interactive Software, Inc.",171.19,$19.71B,1997,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ttwo,
TLND,Talend S.A.,39.33,$1.25B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tlnd,
TNDM,"Tandem Diabetes Care, Inc.",92.83,$5.77B,2013,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/tndm,
TCF,TCF Financial Corporation,34.96,$5.33B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/tcf,
TTGT,"TechTarget, Inc.",53.31,$1.5B,2007,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ttgt,
TLS,Telos Corporation,20.39,$1.22B,2020,Technology,EDP Services,https://old.nasdaq.com/symbol/tls,
TENB,"Tenable Holdings, Inc.",34.75,$3.58B,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/tenb,
TER,"Teradyne, Inc.",108.32,$17.99B,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/ter,
TSLA,"Tesla, Inc. ",521.85,$494.66B,2010,Capital Goods,Auto Manufacturing,https://old.nasdaq.com/symbol/tsla,
TTEK,"Tetra Tech, Inc.",122.5,$6.59B,1991,Consumer Services,Military/Government/Technical,https://old.nasdaq.com/symbol/ttek,
TCBI,"Texas Capital Bancshares, Inc.",55.54,$2.8B,2003,Finance,Major Banks,https://old.nasdaq.com/symbol/tcbi,
TXN,Texas Instruments Incorporated,157.42,$144.5B,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/txn,
TXRH,"Texas Roadhouse, Inc.",75.63,$5.25B,2004,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/txrh,
TFSL,TFS Financial Corporation,17.44,$4.89B,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/tfsl,
TGTX,"TG Therapeutics, Inc.",30.09,$3.96B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/tgtx,
CG,The Carlyle Group Inc.,27.76,$9.81B,2012,Finance,Investment Managers,https://old.nasdaq.com/symbol/cg,
CAKE,The Cheesecake Factory Incorporated,35.05,$1.6B,1992,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/cake,
DSGX,The Descartes Systems Group Inc.,57.47,$4.85B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/dsgx,
ENSG,"The Ensign Group, Inc.",70.41,$3.82B,2007,Health Care,Hospital/Nursing Management,https://old.nasdaq.com/symbol/ensg,
GT,The Goodyear Tire & Rubber Company,10.69,$2.49B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/gt,
HAIN,"The Hain Celestial Group, Inc.",37.39,$3.76B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/hain,
KHC,The Kraft Heinz Company,32.6,$39.86B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/khc,
MIK,"The Michaels Companies, Inc.",9.6,$1.42B,2014,Consumer Services,Recreational Products/Toys,https://old.nasdaq.com/symbol/mik,
MIDD,The Middleby Corporation,137.01,$7.62B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/midd,
ODP,The ODP Corporation,29.1,$1.53B,n/a,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/odp,
PNTG,"The Pennant Group, Inc.",47.91,$1.35B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/pntg,
PRSC,The Providence Service Corporation,128.44,$1.82B,2003,Consumer Services,Transportation Services,https://old.nasdaq.com/symbol/prsc,
REAL,"The RealReal, Inc.",13.44,$1.19B,2019,Consumer Services,Other Specialty Stores,https://old.nasdaq.com/symbol/real,
RMR,The RMR Group Inc.,34.94,$1.09B,n/a,Consumer Services,Professional Services,https://old.nasdaq.com/symbol/rmr,
SMPL,The Simply Good Foods Company,23.36,$2.24B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/smpl,
